4.0, 1427
4.0, 1113
4.0, 969
4.5, 307
4.0, 675
4.5, 525
4.0, 973
4.0, 1194
4.0, 1070
4.5, 551
4.0, 928
4.5, 455
4.0, 641
4.0, 1057
4.0, 941
4.5, 624
4.0, 871
4.0, 1480
4.5, 466
4.0, 759
4.0, 605
4.0, 986
4.0, 1111
4.5, 352
4.0, 1020
4.0, 954
4.0, 718
4.0, 1100
4.0, 712
4.5, 491
4.0, 2777
4.5, 580
3.5, 1346
3.5, 2082
4.0, 618
4.0, 834
4.0, 764
3.5, 1358
3.5, 2127
4.0, 683
4.0, 834
4.0, 952
4.5, 545
4.0, 864
4.0, 613
4.0, 1139
5.0, 273
4.0, 875
4.0, 871
4.0, 1126
4.0, 1126
4.0, 910
4.0, 914
4.0, 697
4.5, 473
4.0, 690
4.5, 376
3.5, 1935
4.0, 760
4.0, 991
4.5, 576
4.5, 353
4.0, 1068
3.5, 1676
4.5, 743
4.0, 905
4.0, 774
4.0, 1180
4.5, 644
4.0, 996
4.5, 704
4.0, 946
4.0, 576
4.5, 570
4.0, 597
4.0, 608
5.0, 245
4.0, 612
4.5, 428
4.0, 855
4.0, 766
3.5, 1440
4.5, 318
3.5, 1446
4.0, 658
4.0, 824
3.5, 1316
4.0, 940
4.0, 910
4.0, 704
4.5, 346
4.0, 785
4.5, 429
4.5, 485
4.0, 1389
4.0, 911
4.0, 905
4.0, 897
4.0, 942
4.5, 471
4.5, 458
4.5, 456
4.0, 660
4.5, 267
4.0, 1219
4.0, 993
4.5, 420
4.0, 683
4.0, 665
4.5, 424
4.0, 974
4.0, 969
4.0, 1049
4.5, 356
4.0, 641
4.0, 697
4.0, 759
4.0, 785
4.0, 795
4.0, 643
4.0, 764
4.5, 444
4.5, 428
3.5, 1473
4.5, 273
4.5, 449
4.0, 862
4.5, 544
4.0, 855
4.0, 678
4.0, 1301
4.0, 910
4.0, 702
3.5, 1560
4.0, 602
4.0, 1225
4.0, 700
4.5, 455
4.0, 1065
4.5, 564
4.5, 490
4.5, 475
4.5, 385
4.5, 310
4.0, 844
4.0, 654
4.0, 1188
4.0, 650
3.5, 1343
4.0, 655
4.0, 901
4.0, 569
4.0, 1053
4.5, 380
4.5, 368
4.0, 848
4.5, 338
4.0, 587
4.0, 799
4.0, 862
4.0, 685
4.0, 748
4.5, 276
4.5, 456
4.5, 376
4.0, 719
3.5, 1874
4.0, 875
4.0, 776
3.5, 1234
4.0, 1204
4.0, 520
4.0, 667
4.0, 612
4.5, 379
4.0, 542
4.0, 676
4.5, 298
4.0, 682
4.5, 352
4.0, 1010
4.0, 902
3.5, 1621
3.5, 1168
4.0, 813
4.0, 1092
4.5, 274
4.0, 762
4.0, 516
4.0, 649
4.0, 664
4.0, 643
4.5, 359
4.5, 427
4.0, 718
4.0, 579
3.5, 1165
4.0, 5273
4.5, 421
3.5, 1303
4.5, 315
4.0, 503
4.0, 552
3.5, 1441
4.0, 820
3.5, 1344
4.0, 960
4.0, 802
4.5, 389
4.5, 310
3.5, 1474
3.5, 2058
4.0, 1057
4.0, 863
4.0, 629
4.0, 618
4.0, 883
4.0, 667
4.0, 764
4.0, 833
4.0, 540
4.5, 274
4.0, 476
4.0, 1001
4.0, 826
4.5, 387
4.0, 542
4.0, 715
4.0, 826
4.5, 464
4.5, 278
4.0, 470
4.0, 608
4.0, 857
3.5, 1397
4.5, 539
4.0, 1138
4.0, 532
4.0, 1044
3.5, 1438
4.0, 542
4.0, 552
3.5, 1543
4.0, 531
4.0, 818
4.0, 578
4.0, 731
4.0, 538
4.0, 778
4.5, 314
4.5, 376
4.0, 710
4.5, 381
4.0, 547
4.0, 607
4.0, 765
4.0, 533
4.0, 456
4.0, 944
4.0, 883
3.5, 1694
4.0, 840
4.0, 793
4.0, 521
4.0, 681
4.0, 967
4.0, 623
4.0, 409
4.0, 478
4.5, 337
4.0, 911
4.0, 980
3.5, 1090
4.0, 599
4.5, 473
3.5, 1108
4.5, 266
4.0, 708
4.0, 821
4.0, 843
4.0, 901
3.5, 1173
4.0, 477
4.5, 346
4.0, 655
4.0, 639
4.0, 824
3.5, 1056
4.5, 408
3.5, 1340
4.0, 639
4.0, 609
4.5, 190
3.5, 1400
3.5, 1640
3.5, 1036
4.0, 913
4.0, 803
4.0, 581
4.0, 601
4.0, 875
4.0, 401
4.0, 976
4.0, 596
4.5, 360
4.5, 436
4.0, 817
4.5, 364
4.0, 581
4.0, 836
3.5, 2003
4.5, 229
4.0, 418
4.5, 396
4.0, 687
4.0, 509
3.5, 1018
3.5, 1241
4.0, 920
4.0, 675
4.0, 579
4.0, 440
3.5, 1092
4.5, 318
4.5, 308
4.0, 750
4.0, 702
4.0, 642
4.5, 285
4.0, 676
3.5, 1618
4.0, 724
4.0, 627
4.0, 877
4.0, 494
4.0, 565
4.0, 524
4.0, 561
4.5, 214
3.5, 1012
4.5, 455
4.5, 397
4.5, 357
4.0, 560
4.5, 388
4.0, 483
4.0, 830
4.0, 399
4.0, 757
4.0, 593
4.5, 214
3.5, 1099
4.0, 638
4.0, 728
4.0, 490
4.0, 614
4.0, 511
4.0, 576
4.0, 582
4.5, 363
4.5, 309
4.5, 186
5.0, 149
4.0, 541
3.5, 1040
4.5, 371
4.0, 807
3.5, 1165
4.0, 427
4.0, 906
4.0, 548
4.0, 404
4.0, 548
4.0, 547
4.5, 329
4.5, 435
4.5, 237
4.5, 407
4.0, 686
4.0, 964
4.5, 370
4.5, 298
4.0, 781
4.0, 579
4.0, 686
4.5, 265
4.0, 626
4.0, 453
4.0, 824
5.0, 136
4.0, 405
4.0, 679
4.0, 645
4.0, 410
4.5, 265
4.0, 675
4.0, 602
4.0, 573
4.0, 492
3.5, 1295
4.0, 722
3.5, 774
3.5, 1571
4.0, 417
4.0, 407
4.0, 785
4.0, 534
4.0, 467
3.5, 1034
4.0, 791
4.5, 291
3.5, 1259
3.5, 1111
4.0, 552
4.0, 544
4.0, 458
4.5, 270
4.0, 714
4.5, 300
3.5, 1293
4.5, 341
4.5, 367
4.0, 618
4.0, 719
4.0, 765
4.0, 524
4.5, 224
4.5, 361
4.0, 584
5.0, 148
4.5, 294
4.5, 271
4.0, 516
4.0, 419
4.0, 650
4.0, 517
4.0, 645
4.0, 654
4.5, 436
4.5, 335
4.5, 250
4.0, 641
4.0, 383
4.5, 298
3.5, 1202
4.0, 787
4.5, 276
4.5, 219
3.5, 1224
4.5, 258
4.0, 444
4.5, 376
4.0, 598
4.0, 566
4.0, 481
4.0, 404
4.5, 351
5.0, 164
4.5, 333
4.0, 432
3.5, 897
4.0, 567
4.0, 498
4.0, 500
4.0, 401
4.0, 660
4.5, 234
4.0, 669
4.0, 376
4.0, 452
4.0, 393
4.0, 680
4.5, 258
3.5, 1164
4.5, 196
4.0, 904
4.0, 460
4.0, 336
4.0, 687
3.5, 860
4.5, 394
4.0, 525
4.0, 845
4.0, 646
4.5, 364
4.0, 649
4.0, 520
4.0, 461
4.5, 223
4.5, 200
4.0, 467
4.0, 390
4.0, 479
3.5, 1458
4.0, 656
4.0, 840
4.0, 695
4.0, 641
3.5, 866
4.0, 607
4.0, 424
4.0, 756
3.5, 860
4.0, 487
4.5, 236
4.0, 324
4.0, 395
4.0, 454
4.0, 388
4.0, 587
4.0, 509
3.5, 955
4.0, 560
4.0, 594
4.0, 728
4.5, 327
4.0, 485
4.0, 448
4.0, 564
4.0, 482
4.0, 358
4.0, 491
5.0, 178
4.5, 173
4.5, 276
4.0, 373
4.0, 574
4.0, 384
4.5, 291
4.0, 381
4.0, 337
4.0, 463
4.0, 448
4.0, 464
4.0, 514
4.0, 592
4.5, 310
4.5, 165
4.0, 450
4.0, 1036
4.0, 332
4.0, 481
4.0, 526
4.0, 600
4.5, 242
4.0, 646
4.5, 185
4.0, 681
4.0, 563
4.5, 222
3.5, 865
4.0, 442
4.5, 257
4.0, 395
4.5, 372
4.5, 1156
3.5, 1129
4.0, 390
4.5, 241
4.0, 421
4.5, 207
3.5, 689
4.0, 611
3.5, 878
4.5, 256
4.5, 258
4.0, 509
4.0, 483
4.5, 200
4.0, 301
4.0, 508
4.0, 531
4.0, 475
4.5, 1190
4.5, 282
4.5, 194
4.0, 490
4.5, 295
4.0, 421
4.0, 359
4.0, 394
4.0, 527
4.0, 540
4.5, 308
3.5, 689
4.0, 730
4.5, 213
3.5, 632
4.0, 493
4.0, 651
4.0, 490
4.5, 180
4.0, 323
3.5, 619
3.5, 724
4.0, 594
3.5, 668
4.0, 378
4.5, 182
4.0, 408
4.0, 483
4.0, 297
3.5, 710
4.0, 444
3.5, 635
4.0, 265
3.5, 645
4.0, 437
4.0, 339
4.0, 359
4.0, 392
3.5, 698
4.0, 349
3.5, 778
4.5, 178
4.0, 512
4.0, 268
3.5, 603
3.5, 659
4.5, 237
4.0, 497
3.5, 567
3.5, 831
3.5, 645
4.0, 363
4.5, 176
4.0, 373
4.0, 378
4.0, 351
4.0, 445
4.0, 401
4.0, 309
3.5, 964
4.0, 359
4.5, 138
4.5, 163
4.0, 424
4.5, 142
3.5, 599
3.5, 537
4.0, 237
4.0, 381
4.0, 356
4.0, 336
4.0, 288
3.5, 635
4.0, 326
4.0, 245
4.5, 169
3.5, 642
4.0, 263
4.0, 256
4.0, 331
3.5, 517
4.0, 277
4.0, 457
4.5, 185
3.5, 958
4.0, 266
4.0, 282
4.0, 448
4.0, 360
4.0, 248
4.0, 233
4.0, 415
4.0, 189
3.5, 417
4.0, 286
4.5, 483
4.5, 119
4.0, 178
4.0, 240
4.0, 278
4.0, 179
3.5, 417
4.0, 381
3.5, 407
4.0, 182
3.5, 617
4.0, 2621
3.5, 440
4.0, 219
4.0, 201
3.5, 498
4.0, 225
3.5, 541
4.5, 92
4.0, 248
3.5, 397
4.5, 134
3.5, 449
4.0, 295
4.5, 108
4.0, 252
4.5, 859
4.0, 216
4.0, 310
4.5, 124
4.0, 646
4.5, 112
3.5, 415
4.0, 236
4.0, 330
3.5, 308
4.0, 282
4.0, 239
4.0, 243
4.0, 233
3.5, 514
4.0, 277
4.0, 167
4.0, 188
4.0, 230
4.0, 207
4.0, 342
4.0, 224
3.5, 344
3.5, 368
4.0, 263
3.5, 365
4.0, 246
3.5, 547
4.0, 173
4.0, 248
3.5, 348
4.0, 287
4.0, 264
4.0, 261
4.0, 294
3.5, 474
4.0, 198
4.0, 286
3.5, 353
3.5, 390
3.5, 325
4.0, 152
3.5, 300
3.5, 322
4.5, 121
3.5, 395
4.0, 193
4.0, 289
3.5, 462
4.0, 1193
3.5, 363
3.5, 334
4.5, 136
4.0, 239
4.0, 203
4.0, 324
4.0, 168
4.0, 210
4.0, 264
4.5, 267
3.5, 477
3.5, 416
4.0, 206
4.0, 225
4.0, 282
4.0, 245
4.0, 150
4.0, 210
3.5, 277
3.5, 293
4.0, 154
4.0, 250
4.0, 177
3.5, 302
4.5, 99
4.0, 204
4.0, 160
3.5, 304
4.5, 103
4.0, 251
3.5, 470
4.0, 205
3.5, 392
4.0, 170
3.5, 312
4.5, 531
3.5, 280
4.0, 166
4.0, 198
3.5, 405
4.0, 174
4.0, 203
4.0, 218
3.5, 405
4.0, 132
3.5, 292
4.0, 185
3.5, 365
4.0, 142
4.0, 130
4.5, 67
4.5, 104
3.5, 219
4.0, 283
3.5, 481
3.5, 241
4.5, 492
4.0, 127
4.0, 146
3.5, 285
4.0, 133
4.0, 141
3.5, 291
3.5, 350
3.5, 435
4.0, 158
4.0, 200
4.0, 614
4.0, 197
3.5, 251
4.5, 71
4.0, 175
3.5, 335
4.0, 341
4.0, 237
4.0, 118
4.0, 229
3.5, 264
4.0, 150
4.5, 336
4.0, 179
4.0, 183
4.0, 148
4.0, 537
4.0, 152
3.5, 219
4.0, 833
3.5, 228
4.0, 172
3.5, 228
4.0, 116
3.5, 333
3.5, 229
3.5, 233
3.5, 233
4.0, 151
4.0, 175
3.5, 244
3.5, 261
3.5, 265
4.5, 76
4.5, 67
4.0, 114
4.0, 589
3.5, 210
3.5, 467
3.5, 232
3.5, 236
3.5, 236
4.5, 54
3.5, 239
4.0, 729
3.5, 274
4.5, 68
3.5, 345
4.5, 171
3.5, 239
4.0, 134
4.0, 196
4.0, 84
3.5, 301
4.0, 172
3.5, 234
3.5, 353
4.0, 761
3.5, 160
4.0, 127
4.5, 299
4.0, 548
4.0, 94
3.5, 231
4.5, 61
3.5, 285
3.5, 171
3.5, 188
3.5, 177
4.0, 131
3.5, 213
3.5, 246
3.5, 194
4.0, 143
4.0, 85
3.5, 305
3.5, 219
4.0, 145
4.0, 142
4.5, 59
4.0, 83
4.0, 88
3.5, 176
4.0, 576
3.5, 219
4.0, 733
4.0, 130
3.5, 276
4.5, 360
3.5, 216
3.5, 264
4.0, 126
4.0, 124
4.0, 110
3.5, 200
4.0, 112
3.5, 232
4.5, 40
3.5, 183
3.5, 243
4.0, 124
3.5, 228
4.5, 140
3.5, 318
3.5, 224
4.0, 402
3.5, 276
4.5, 43
4.0, 339
4.0, 630
3.5, 180
3.5, 200
4.5, 70
3.5, 193
4.0, 359
3.5, 152
4.0, 108
4.0, 92
3.5, 211
3.5, 205
4.0, 97
3.5, 149
4.0, 97
3.5, 258
4.0, 108
3.5, 213
4.0, 456
3.5, 148
4.0, 456
4.5, 582
3.5, 170
3.0, 299
4.5, 54
4.5, 35
4.5, 197
3.5, 189
3.5, 192
4.0, 93
3.5, 213
4.5, 577
4.0, 254
4.5, 373
4.5, 211
3.5, 157
3.5, 195
3.5, 136
3.5, 128
3.5, 189
3.5, 132
4.0, 120
3.5, 171
3.5, 160
4.0, 255
3.5, 236
3.5, 189
3.5, 160
4.0, 286
4.0, 323
3.5, 214
3.0, 220
4.0, 405
3.5, 120
4.0, 58
4.0, 622
3.5, 122
3.5, 224
4.0, 415
3.0, 245
3.5, 185
3.5, 172
4.5, 36
3.5, 209
3.0, 249
4.0, 206
4.5, 225
4.0, 103
3.5, 170
3.5, 223
4.0, 144
3.5, 117
4.5, 138
3.5, 156
4.0, 103
3.5, 107
3.5, 110
4.0, 541
4.0, 158
3.5, 195
4.0, 69
3.5, 114
3.5, 111
3.5, 183
4.0, 272
3.5, 125
3.5, 95
4.5, 193
4.5, 34
4.5, 35
3.5, 446
3.0, 299
4.5, 43
4.0, 86
3.5, 146
3.5, 108
3.5, 176
3.5, 153
3.5, 148
3.5, 103
4.0, 69
4.0, 321
4.0, 164
3.5, 298
3.5, 128
4.0, 64
4.0, 78
4.0, 406
3.0, 238
3.5, 138
3.5, 98
4.0, 185
4.0, 332
4.0, 396
4.0, 89
4.5, 134
3.0, 206
4.5, 169
4.0, 281
3.5, 437
4.5, 117
4.0, 283
3.0, 176
4.0, 90
4.0, 49
4.0, 81
5.0, 23
4.0, 79
4.5, 119
3.5, 159
4.0, 358
3.5, 125
3.5, 85
3.5, 136
4.0, 69
4.5, 114
3.0, 169
3.5, 87
3.5, 321
4.5, 31
3.5, 83
4.0, 75
3.0, 197
3.5, 90
4.5, 134
3.5, 120
3.0, 264
3.5, 114
3.0, 205
4.0, 170
3.5, 90
4.0, 426
3.5, 654
4.0, 59
4.0, 41
4.0, 198
3.0, 154
3.5, 90
4.0, 59
3.5, 128
4.5, 136
3.5, 74
3.0, 186
4.0, 303
4.0, 63
3.5, 176
3.5, 113
3.0, 266
4.5, 191
3.5, 130
3.0, 169
4.0, 69
4.0, 313
4.0, 280
3.5, 105
4.0, 308
4.0, 64
3.0, 154
4.0, 58
4.0, 243
4.0, 295
4.5, 241
4.0, 39
4.0, 46
3.5, 420
4.0, 215
4.0, 127
4.0, 371
4.0, 211
4.5, 174
3.5, 83
4.0, 60
4.0, 451
4.0, 198
4.5, 31
3.5, 117
3.5, 68
3.5, 118
3.0, 152
3.5, 77
4.0, 58
4.0, 37
3.5, 72
4.0, 238
4.5, 112
4.0, 38
3.5, 79
3.5, 74
3.5, 78
3.0, 144
4.0, 50
4.0, 236
3.0, 127
4.5, 95
3.5, 72
4.0, 771
4.5, 222
3.0, 107
4.0, 483
3.5, 75
4.0, 253
4.0, 30
3.0, 132
3.0, 148
4.0, 170
3.5, 60
4.5, 233
4.5, 129
3.5, 93
4.0, 286
4.5, 250
4.0, 197
3.5, 272
3.5, 250
4.0, 102
3.5, 104
4.0, 266
4.0, 221
3.5, 59
3.5, 77
3.5, 74
4.0, 38
5.0, 75
3.5, 349
4.0, 222
3.5, 58
4.0, 49
4.0, 113
4.5, 154
4.0, 292
4.0, 36
3.5, 244
4.0, 38
3.5, 65
4.5, 45
3.5, 71
3.5, 93
3.5, 87
4.5, 115
4.0, 85
3.5, 82
3.5, 83
4.5, 140
4.0, 38
4.5, 202
4.0, 89
3.5, 79
3.5, 64
3.0, 103
4.0, 265
3.5, 62
3.0, 109
4.0, 216
4.0, 232
4.0, 376
5.0, 77
4.0, 47
4.0, 239
4.0, 307
3.5, 53
3.5, 85
4.5, 101
3.0, 114
4.0, 241
3.5, 183
4.5, 99
4.0, 178
3.5, 226
4.0, 404
4.0, 168
3.0, 102
4.0, 138
3.5, 392
4.0, 43
3.5, 62
3.5, 66
4.0, 52
4.0, 220
3.5, 47
3.5, 40
4.0, 286
3.0, 81
4.5, 120
4.5, 125
4.0, 190
3.0, 109
4.0, 99
3.0, 129
4.0, 32
3.0, 71
2.5, 233
3.0, 96
4.5, 73
4.5, 101
4.0, 110
3.0, 86
3.5, 233
4.0, 143
4.5, 48
4.0, 164
3.0, 82
3.5, 382
4.5, 33
4.0, 33
4.0, 221
3.5, 36
3.0, 82
3.5, 84
2.5, 160
4.5, 44
4.5, 15
3.5, 45
4.0, 177
3.5, 198
4.5, 37
3.5, 188
4.0, 141
4.0, 107
3.0, 55
3.5, 170
4.0, 157
4.5, 41
3.5, 227
3.0, 91
4.5, 43
3.0, 65
3.5, 247
4.0, 96
4.0, 200
3.5, 44
4.0, 170
3.0, 91
4.0, 25
3.5, 108
4.5, 72
3.5, 97
4.0, 77
3.5, 123
4.0, 176
4.0, 26
4.0, 280
3.0, 77
3.0, 63
4.0, 85
4.5, 74
4.0, 91
4.0, 83
3.5, 39
4.0, 106
2.5, 92
4.0, 104
3.0, 70
3.5, 109
4.0, 112
3.0, 57
4.5, 65
3.5, 35
3.5, 130
3.5, 42
4.0, 112
3.5, 34
4.0, 184
4.5, 29
2.5, 116
4.0, 14
3.5, 168
4.0, 70
4.0, 171
3.5, 52
3.5, 212
4.0, 22
3.0, 38
3.5, 251
4.5, 98
3.5, 177
4.0, 17
4.5, 52
3.5, 188
3.0, 68
4.0, 117
4.5, 40
3.5, 220
3.5, 87
2.5, 131
4.5, 30
4.0, 17
4.0, 53
2.5, 76
3.0, 51
4.5, 54
3.5, 38
4.0, 14
4.5, 32
3.5, 99
3.5, 62
3.5, 150
4.0, 115
3.5, 114
3.5, 224
2.5, 106
3.0, 152
3.5, 116
4.0, 88
3.5, 26
4.0, 110
4.5, 20
4.5, 54
4.0, 103
3.5, 23
4.0, 44
4.0, 109
3.0, 39
4.0, 51
3.5, 78
4.0, 84
3.5, 170
3.5, 112
3.5, 233
3.0, 57
4.0, 38
4.0, 107
3.5, 129
2.5, 91
2.5, 73
4.5, 27
4.0, 12
3.0, 30
3.0, 278
4.5, 9
3.5, 129
3.5, 23
4.0, 77
3.0, 181
4.5, 75
3.5, 24
3.0, 33
4.0, 23
3.5, 24
4.5, 42
4.0, 53
3.5, 61
3.0, 195
4.0, 16
3.5, 55
3.0, 225
4.0, 18
2.5, 63
3.5, 149
4.5, 46
4.5, 8
4.0, 41
3.5, 55
4.0, 78
4.0, 121
4.0, 45
4.0, 22
3.5, 86
3.0, 145
4.0, 68
3.5, 122
3.5, 113
4.0, 32
5.0, 25
3.5, 78
3.5, 140
3.5, 77
3.5, 19
3.5, 85
4.5, 9
4.0, 8
4.0, 30
3.0, 117
4.0, 35
2.5, 63
4.0, 27
3.0, 110
4.0, 32
3.0, 135
3.5, 77
3.0, 166
3.5, 110
3.5, 20
3.0, 141
3.0, 24
4.0, 589
4.0, 470
4.0, 688
4.0, 381
4.5, 244
3.5, 771
4.0, 554
3.5, 849
4.0, 366
4.0, 555
4.0, 543
3.5, 723
3.5, 1105
4.5, 180
3.5, 864
3.5, 585
3.5, 584
4.0, 288
4.0, 294
4.0, 441
3.5, 658
4.0, 368
4.0, 486
3.5, 608
3.5, 741
3.5, 660
3.5, 589
4.0, 414
4.0, 299
4.0, 317
3.5, 831
3.5, 476
4.0, 365
4.0, 204
3.5, 999
3.5, 502
3.5, 810
4.0, 290
4.0, 415
3.5, 581
4.0, 307
3.5, 635
4.0, 241
4.0, 357
3.5, 420
4.0, 343
3.5, 412
3.5, 428
4.0, 360
4.0, 384
3.5, 478
3.5, 480
4.5, 144
4.0, 190
4.0, 262
3.5, 622
4.0, 287
4.0, 317
3.5, 585
3.5, 626
4.0, 260
4.0, 253
4.0, 265
4.0, 147
3.5, 360
3.5, 305
3.5, 310
3.5, 348
3.5, 396
4.0, 181
3.5, 321
4.0, 182
3.5, 392
4.0, 136
4.0, 298
4.0, 229
4.5, 534
3.5, 297
4.0, 241
4.0, 213
3.5, 361
3.5, 422
4.5, 335
3.5, 381
3.5, 425
4.0, 136
3.5, 358
4.5, 71
4.0, 184
3.5, 429
4.0, 160
3.5, 273
3.5, 328
3.5, 244
4.0, 234
3.5, 375
3.5, 382
4.5, 465
3.5, 463
3.5, 223
4.0, 105
4.0, 590
3.5, 428
4.0, 124
3.5, 276
4.0, 1615
4.0, 176
3.5, 249
4.0, 98
3.5, 191
3.5, 205
4.5, 60
3.5, 248
3.5, 161
4.0, 82
4.0, 86
4.0, 158
3.5, 244
3.5, 162
4.0, 725
4.0, 120
4.0, 151
3.5, 238
3.5, 229
3.5, 165
3.5, 327
4.0, 967
3.5, 234
3.5, 210
3.5, 218
4.0, 109
3.5, 169
3.5, 605
4.5, 63
3.5, 190
4.5, 47
4.0, 258
4.0, 129
4.0, 118
4.5, 163
3.5, 210
4.5, 194
4.5, 47
3.5, 222
4.5, 300
4.5, 57
4.5, 58
4.5, 61
3.5, 246
3.5, 128
3.5, 355
3.5, 114
3.5, 663
4.0, 280
3.0, 288
3.5, 184
3.5, 213
3.0, 245
4.0, 98
3.5, 163
4.5, 302
4.0, 109
4.0, 70
4.0, 74
3.5, 133
3.5, 206
4.0, 231
4.0, 248
4.0, 178
4.0, 674
3.5, 129
3.0, 259
3.5, 154
3.0, 235
3.0, 224
3.5, 146
4.5, 29
3.5, 163
3.5, 159
4.0, 237
3.0, 211
4.0, 74
4.0, 341
4.0, 79
3.5, 159
4.0, 45
4.5, 36
4.0, 76
4.0, 305
3.5, 114
3.5, 133
4.5, 41
3.5, 668
4.0, 226
4.0, 64
4.5, 28
3.5, 111
4.0, 153
3.5, 542
4.5, 146
4.5, 107
4.0, 46
3.5, 134
4.0, 56
3.5, 112
4.5, 249
4.0, 182
4.0, 259
3.5, 437
4.0, 168
3.5, 124
4.5, 32
4.0, 54
3.5, 108
3.5, 112
4.0, 400
4.0, 62
3.5, 1146
3.0, 185
3.5, 89
3.5, 387
4.0, 183
3.5, 101
3.5, 89
3.5, 69
3.5, 105
4.5, 76
4.5, 126
3.5, 72
4.0, 291
3.5, 68
3.0, 147
4.0, 132
4.5, 17
3.5, 67
4.0, 238
3.0, 171
4.0, 370
4.5, 21
3.0, 155
3.0, 156
3.5, 64
4.5, 87
4.0, 38
3.5, 82
3.5, 437
3.5, 81
4.0, 39
4.5, 88
3.5, 265
3.5, 64
4.5, 28
3.0, 106
4.5, 69
3.5, 89
4.0, 68
4.0, 259
3.5, 402
3.5, 97
4.5, 62
3.5, 47
3.0, 118
3.5, 90
3.5, 225
2.5, 197
4.0, 36
4.0, 256
4.5, 148
2.5, 300
4.5, 112
3.5, 75
5.0, 68
4.5, 56
4.5, 24
4.5, 23
3.5, 162
4.0, 153
4.0, 203
4.0, 380
3.0, 131
3.0, 118
4.0, 22
4.0, 301
4.0, 29
3.0, 114
3.5, 64
3.5, 73
4.0, 40
3.0, 124
3.5, 48
3.0, 111
4.0, 151
3.5, 217
4.0, 203
3.5, 71
4.0, 192
4.0, 31
4.5, 16
4.0, 104
3.5, 68
4.0, 179
3.5, 457
4.5, 84
4.0, 73
3.0, 122
3.0, 99
3.5, 359
5.0, 27
3.0, 69
4.0, 196
3.0, 103
3.0, 111
4.0, 84
4.0, 29
3.0, 85
3.0, 96
3.0, 94
4.0, 142
4.0, 225
4.0, 28
4.0, 35
3.5, 173
4.0, 165
4.5, 37
3.5, 199
5.0, 40
4.0, 154
3.0, 108
3.0, 76
4.0, 111
4.5, 19
3.0, 55
3.5, 48
4.0, 87
4.0, 213
3.0, 99
3.0, 258
4.0, 183
3.0, 85
3.5, 27
5.0, 11
3.0, 72
5.0, 9
4.5, 99
3.0, 62
3.0, 83
3.5, 218
2.5, 141
4.0, 20
3.0, 83
2.5, 113
4.0, 56
2.5, 106
2.5, 113
5.0, 39
4.5, 16
4.5, 39
4.5, 107
3.5, 184
4.0, 133
3.5, 261
3.5, 193
3.0, 207
4.5, 29
4.0, 111
4.0, 21
3.5, 30
4.0, 65
3.0, 56
3.5, 304
3.0, 67
4.5, 37
5.0, 17
3.0, 55
4.0, 18
4.5, 46
4.0, 64
4.0, 150
4.5, 11
3.5, 192
2.5, 92
4.0, 20
4.0, 68
3.5, 143
3.5, 312
4.5, 99
3.0, 45
3.0, 44
3.0, 50
4.0, 44
4.0, 17
4.5, 74
3.5, 20
4.0, 38
2.5, 71
3.0, 48
3.5, 19
2.5, 63
4.0, 155
4.0, 139
3.0, 35
4.0, 106
2.5, 70
4.0, 110
4.0, 55
3.5, 190
4.5, 68
4.0, 31
2.5, 66
3.5, 23
3.5, 101
3.5, 35
4.0, 94
4.0, 34
5.0, 17
2.5, 63
4.5, 9
4.0, 139
3.0, 284
4.0, 64
2.5, 85
3.5, 93
4.0, 72
2.5, 81
4.0, 126
3.0, 197
4.5, 55
3.5, 27
4.0, 64
4.5, 70
3.5, 95
4.5, 9
4.0, 41
3.5, 118
3.5, 146
4.0, 119
3.5, 48
3.0, 121
2.5, 75
4.0, 76
4.0, 43
5.0, 10
4.0, 33
3.5, 81
2.5, 53
4.5, 19
4.0, 19
3.5, 143
3.0, 52
2.5, 75
3.5, 70
3.0, 46
4.5, 29
4.5, 26
3.0, 102
4.0, 25
3.5, 155
4.5, 36
2.5, 41
4.0, 32
2.5, 45
3.5, 59
3.0, 220
3.0, 91
3.5, 60
2.5, 53
3.5, 78
2.5, 231
4.5, 6
4.5, 19
3.0, 100
3.5, 47
3.0, 31
2.5, 49
4.0, 73
4.5, 7
3.5, 85
3.5, 60
3.5, 155
5.0, 14
3.0, 23
3.5, 76
3.5, 18
4.0, 87
3.0, 29
4.0, 31
3.5, 37
4.5, 36
2.5, 183
3.0, 33
2.5, 46
3.0, 118
4.5, 25
4.0, 20
4.5, 14
2.0, 65
5.0, 26
3.5, 47
3.5, 18
4.0, 46
4.5, 15
4.0, 45
4.0, 37
4.0, 94
3.5, 137
3.5, 65
3.5, 85
4.0, 50
3.0, 164
3.5, 149
3.5, 41
4.0, 60
3.5, 85
4.0, 34
3.0, 25
3.0, 47
2.5, 47
4.0, 41
3.5, 119
3.5, 91
4.0, 8
4.5, 12
3.5, 13
3.5, 94
3.5, 39
3.5, 56
4.5, 27
3.5, 34
2.5, 39
2.5, 44
3.5, 34
3.5, 109
4.5, 19
3.5, 81
4.0, 28
4.5, 5
4.0, 9
3.5, 91
4.5, 5
4.5, 21
4.5, 16
4.0, 49
4.0, 50
5.0, 13
3.5, 75
2.5, 31
3.5, 14
4.0, 53
4.0, 40
5.0, 4
3.5, 12
4.0, 29
4.0, 35
3.0, 19
4.5, 12
3.0, 16
4.5, 11
3.0, 46
3.0, 47
3.0, 100
3.5, 22
2.5, 26
3.0, 96
